"HolderAddress","Balance","PendingBalanceUpdate"
"0x01ba8adf14fb900a01b4daa636bf983631f0d7ef","100","No"
"0x01bbffccd39ae372f0b06b1c0af3e5f483f446b5","0.00908624717319489","No"
"0x01bc06dc68d63f0ecf166bca884467cb84c3ce7e","250","No"
"0x01c142e94c8837d62787576bcd6f82a7bfb34ac2","200","No"
"0x01c3351cfdbc2a99b8aff4e5885a0501b2ba1be5","100.00874894","No"
"0x01c58de5e2b9f98153c366117155881ac74ff4c1","0.0829006576121462","No"
"0x01ccc5332fade6b97afdfb493bce15593bc61086","200","No"
"0x01cdc76e4e245a8a37d76964f28df47ef7651527","100","No"
"0x01d07347ef0ca54bbf85f03611c93897c8e9d652","200","No"
"0x01d0db00673d7923e1ca7dedee527eab7e4466d6","431.28249029","No"
"0x01d1e1917b5e613b9d62cff3859ebe802a311d57","200","No"
"0x01d2d7224033a973ef8b5041b6804d0ee9a0458a","100","No"
"0x01d44d32374877f87f547098f1e9d4edbc49ac44","100","No"
"0x01d44ea283ff0e54e4d2040ff681ee61c392191e","450","No"
"0x01d455d7e7cbc2f3ba8c19943c2e08b8f042da0c","100","No"
"0x01d494bc0e84e87995cf3e7d1a1b5c31dfc26a1f","0.0116603318783779","No"
"0x01d732cd843eb798953a5fad6a74026bb871d31e","100","No"
"0x01d775eb9dd2003e76a6f6230ef0083f15b0da62","100","No"
"0x01da287b1b7814db227f4c4faf452a31d77f4c04","3.248111867137E-05","No"
"0x01daa04a6a98c79f9590a1cb9f21aa0979214a3a","15522.25","No"
"0x01de3ee9c72fdc27e73f328a42590ea27881d8fc","100","No"
"0x01e2c30d8066fa0a6b63d3bb744c36ed8852c1e3","200","No"
"0x01e2dccec1191b8bfb1075002fb3f9ea5ac96717","1006","No"
"0x01e445653dfa0e42f0d247e1cf3ed5de071693ce","750","No"
"0x01e4874c0c81eef1c638ff3a463b0ba49e1cbf03","250","No"
"0x01e5611acd12b8b14e96a27aa6e9eefe3c48eb4d","11929.1000744241","No"
"0x01e56b4ef4ec159580bf3a760bd27aa61b3161de","0.30296888","No"
"0x01e587f96c715db9d75e41918994c7ee31365e70","100","No"
"0x01e5cb392855027ef38e79c4d96d8a88d59f9219","100","No"
"0x01e70505d40fb3424979bd868a89ad1a4b7cf5bc","105","No"
"0x01eab7371fdbce44a69905385d786ef0c5f050af","100","No"
"0x01eabaa6b6776f569cf5cc85c71eec096c795779","200","No"
"0x01eacadf51ff60916157e32a58f640fe854e530f","82.3743002193437","No"
"0x01eb1938768da58dcaf24d7aeae3fd711c48968a","100","No"
"0x01f09107012df0784d69f4f5e86bc5c61a45f770","100","No"
"0x01f1dc9ea362e873d1c48c3bcf90dc3d199ac51f","100","No"
"0x01f3111c161b5a5ba0c574ba9d52568b5a408a30","100","No"
"0x01f547e0f901c876380bef01a107fd81bc6a4412","100","No"
"0x01f787e5d0221a3ec23e1c89d1c19e562a98585d","100","No"
"0x01f8e5189ba7300aa9cdfaf5422d511abd856c5b","100","No"
"0x01f949513be3da10d14a00cc64a014151f3fb26d","10.2482655931983","No"
"0x01fa66b2b40bc2b2bdbb522dab51688a3001c12b","100.00171698","No"
"0x01fbbb39042134ddd3ce096ea7b3ca66ea4c4815","100","No"
"0x01ffa41cfa8dd984631b3a41dd8ebd686263910f","5.36466509728E-07","No"
"0x01ffee1c40bce76ea6b26b6190a1b894aa1b349f","200","No"
"0x0206985604ba76234d68b4b1540f0558d435ea5d","100","No"
"0x020699faeaef5cb9070606e759743a4cf85855d1","100.00272159","No"
"0x02081c3f5e247e1f0f2d9301402e331d7eece560","100","No"
"0x02085c89b909f2d63062f7f07243e7b8b495705a","0.00613965453007723","No"
"0x02094b7ae06170db08249d862b227b18c37adfdf","360","No"
"0x02094d8da76c73bd949d39b2f1aad93c83595d63","536.887082779238","No"
"0x020c971a904d1661198897c249020f841d189b10","19647.5484572","No"
"0x0211808ee920048b237cdbb78b1d4c6a48b6819e","100.01963638","No"
"0x0211c9e0769a8a9ccb9643ed5eb55a94972592a3","100","No"
"0x0213babba2458326248e528caea14c2fc512c94d","750","No"
"0x0213d3e338b24b2bec3f61e049889ea78f1ad860","200","No"
"0x021587f6b5c6aab510c83454ce3df66be9e4c289","22.66017985","No"
"0x0215c140840b896e1e371525d1f70cefbd09aafa","200","No"
"0x0216a87bfc382c9eea1b419a6ad707972785d6e0","2.00442010793539","No"
"0x02172442ca55e230a4e3ce1a14ae9a23cdd5a910","175.80462921","No"
"0x0218a6938b502a84f67fa63b9868a22310781508","900","No"
"0x0219bd0e88ab3ab082fadb4f859f78a7357cd9ee","100.7454317","No"
"0x021b3cb12487b397dd12712f655163b28c343a97","350","No"
"0x021d46f8d1620650d7070134eb73c387d917daaf","100","No"
"0x021e76b7176416a6748b4d94d96e7fb215547a69","100","No"
"0x021ec69c8826d1a5faf2d3a3a76a5a9ef94d6a1c","52.4725639888721","No"
"0x021f115ec53a9b6660acb464590cbb5903a523fd","100","No"
"0x0220a73d5113ed7a85a6b610056573b3fd4968be","200","No"
"0x02228784b938b4463de83d66bbfcde22682569d9","200","No"
"0x02248afcc52df98f0c8e2e3a115b52f4bbfc5e03","493.54963635733","No"
"0x02264d1102e1017d6af4f8bbd712e24319b49815","0.000271436284575869","No"
"0x0229103142e4fc62f65bbbb3f3fefdb1e3219d59","19910.4947199488","No"
"0x02291305af7cdd7d798aa9a2ff5609cbf27a071e","100.31574744","No"
"0x022c0fd4e91af3b3db0b9b99fca68a7899c14327","35.43219901","No"
"0x022c1f8a3004db9b6edaa85233e70ad180933dd3","100","No"
"0x022ce4715b44ef6f0ead8561b29da676928d16f3","360","No"
"0x022d41d3071853f439b0d861a93ff9834b822d36","360","No"
"0x022dce172f7c418f66441d19720d59b62701a256","200","No"
"0x02306f67ec2634ad0b8741413100db903b9ecd0f","100","No"
"0x0230c6dd5db1d3f871386a3ce1a5a836b2590044","200","No"
"0x023160faedae6d6db9da675602dea3b0cd6a4c68","10","No"
"0x02332bb0b9115bd38c7a27d3585cb95214393d83","10","No"
"0x0235175333402c97d0d5ac89d212714be47193fd","537.43","No"
"0x0236b67307f3abb676239e4270b1f75a30fe4b75","200","No"
"0x02371b9cb913832ebd1c11a07d1d06d44bd9d3ba","100","No"
"0x0237eb88d52e1e1454bf3b134d0b59373d365b47","545.84849392619","No"
"0x023836fc4143783418b2629d668d715b82c046de","100","No"
"0x023ae80005609524087dbdafdfc85b2fccdbb508","57.547039927965","No"
"0x023b4c5071aac4f2c2eb442c61fefc10c4334661","100","No"
"0x023ce254458c1e31920bc9a743347bc4f17be2b2","0.116554586458877","No"
"0x023dd56b627fad589ecfd84bd9ffc684ffbe71f5","837.22208362","No"
"0x023dfae4bcb199b66fca16ca05d7acd82e6c9db0","0.00513651131926157","No"
"0x023ef593d5bf33ea80c6801a880a92a4158c4076","100","No"
"0x024241bdb35f9e64a8b04c0a4216995519bec729","16.6383000755488","No"
"0x02446a7eda8401db1e3ad37060042b14910350f0","200","No"
"0x0247921a989eb1a161d00658d5faa9d0d288c7fc","100.38331121","No"
"0x024a0dbf62c5109fd2d03df217f120e2cda134e5","100","No"
"0x024a77a2e519d1651667a824dcd6e0545c723f98","274.213902436662","No"
"0x024b9f12b980e57df7399affa0477efbb5e65eef","100","No"
"0x024c0f60774c71bbb7ace9f88534bf5121b6d4e8","49.9999991937162","No"
"0x024e120359605a73da09ed8b5b53e3b7bd015d39","100","No"
"0x024e14fa72c351f132475f297f64521a7fae286a","200","No"
"0x024ea2ac0c018facbaff3ac2e92ecf70f4baf2aa","100","No"
"0x024f3e06a02f1ce421f52fdaefba72e5a6301423","100","No"
"0x024fb61d15cd8ca2e1bdd38091ff94bc22919c67","100","No"
"0x02532c96e6f8957f02ed78eaf111f204ba26dc06","200","No"
"0x0255dfec14306dc95963ff00a47c6cb8daede5ef","350","No"
"0x0259aa9e5bc012d0f0a899c159fd8cc9ef645da2","200","No"
"0x0259d28d3f2bc8f56e6a7c17fbf68f6be85edddc","100","No"
"0x025a2d49d6db882ed63a5ccefbb819902d9bbd84","100","No"
"0x025b23276abe267ed86c17cf66f36db6fad83d32","100","No"
"0x025bc0c05c939bce0f738856e50f6ec07e9d1d49","200","No"
"0x025fe7ee87cf01c645f25ad62e688fd49f7e5ba7","2127.99689190519","No"
"0x0262433d2f1a0401b8830ddcbe37f7a38ef4da5a","100","No"
"0x02625d507da0873032c6959d18e19a734257fa1e","10","No"
"0x0262a7e6a0da67ca61b819067a4d6542a2915083","315.151293606959","No"
"0x02637bfcbf227c64ca95f5b6094cd9d8876ae926","200","No"
"0x0264c3296009937c44b4179f2eccc759fb191dd1","100","No"
"0x0265679e7ac594879fed6c7602ac7b604dabc368","100","No"
"0x0265fcf44a50c10af245bb048bdb21b7c245879b","100","No"
"0x0267c774380db18ed0c9ca3e41ed086e53750480","200","No"
"0x02696902cc2c30894d1d4454e1657481f9eaeb9f","108.81376149","No"
"0x026ad72aa9061643695d41558bf4094b2fe3a403","100.03374962","No"
"0x026b79fe394669a387c54ddc19b41ceee6ec731d","0.3386822917185","No"
"0x026ba689faecd738c365b912f0675e1721633d20","1.52994998969375","No"
"0x026cfe8238076c5500416ce21c6c3b3e00484494","70","No"
"0x026ebb4ea116ace7f88d22bb19660b57c3d85551","100","No"
"0x026eed7fc6ee1cffd33c6903c35052977109e8db","100","No"
"0x02706da3b90a98ddfa14722f3ba801bc057af4f3","200","No"
"0x02713e0ae98c5f5e574d1a9d59b01f4137b7f6ae","237.290669370422","No"
"0x0272272c1dabf0b3d44fe04cf6a60e7d054d35a2","0.767207108561017","No"
"0x02729e4a612380b54b1a61dfff008fb72a8ba2fb","378.09282228","No"
"0x0279517161c31324f35ef99e8eb1e5b5d90a8779","100.01339763","No"
"0x0279940241edb973f77f360ded79f0917e871eb1","100","No"
"0x027b4dd192e72475fc7a500b5fe988289591fc6f","1752.69751996017","No"
"0x027bda60e7d991c038a6bbfdccf4476eac5ab90c","100.00013227","No"
"0x027c1ff824347f6ad2eaaf61ae02264d1e7cf17e","100","No"
"0x027d55e70c7ae2073cf37f7dda6203ba9c59f3a0","200","No"
"0x028331a5b885682c163112bc67a1b47aa7e8aa86","100","No"
"0x028a436f89f546aadc9cc7eb1b8c217159162283","100","No"
"0x028a96006a28ce79bd118325c770c1016e09bc58","23.488088125888","No"
"0x028c50e8ee631a8ee1358abdc2fdfa7f01f9e859","80","No"
"0x028c6370ea2b7c2851bc3847377ab299f39790c0","0.020897374778704","No"
"0x028e541ee13ae7f7acd043277295b5feb99f99ff","200","No"
"0x0290830e97b4877b6fe86a11ef785c9fd79277f0","121.151833646752","No"
"0x0291eb432cb4a2613a7415018933e3db45bcd769","200","No"
"0x02956650439190ed9908a88e2c292b8a94feae4f","3361.29025765","No"
"0x0298a3cc9ecb33c87cb4570d876a847014f41849","100","No"
"0x029b1867f883f11f82216fe1f13db57e97eabd9c","1252.34843924152","No"
"0x029c10ad53a664831c7de471dd45bc3997e23c2c","200","No"
"0x029d8ed32b3f2d268bc4448e38dd8d412a79e45c","158.86466789","No"
"0x029db511ee30325fa8f42bc07ac31704a145af8b","100","No"
"0x029dbf7f7248306583d276d0ee6aa04295a245e6","7.0036403E-11","No"
"0x02a4cb59db780a0c2bab61250a7d8066cfe736c9","100","No"
"0x02a527084f5e73af7781846762c8753acd096461","560","No"
"0x02a53954b18922208feb03b9a72058b9cf2b7683","100","No"
"0x02a561eac513d03c729be304cda5cc4ae5621fe1","380.674930883719","No"
"0x02a789577347f795d527206ebd466dbb301b8f8e","11290","No"
"0x02a8935dd1bdcc340685ac116dbf1d8c1381a68b","523.789999676384","No"
"0x02a913f91041e6923856c8b5e6a0a05516820ec6","200","No"
"0x02a925e192739845303e7e366c558576aee8db76","100","No"
"0x02aa0ded0a0a53f6cffa3dbaf0fad2046a4637d7","350","No"
"0x02aee0ce756fa0157294ff3ff48c1dd02adccf04","200","No"
"0x02af7c9dcff4a58e8c85c27ce6db3003974dcf4a","100","No"
"0x02b04fd27fb898e6face6df1888f72906b5ba11c","200","No"
"0x02b14efb45b6ca3d2e4b0997506704f0393c5060","100","No"
"0x02b1b8dacc22f13fe7772f92c17c5525dc0fa0cc","100.02770192","No"
"0x02b2ff1efe1eaa6c2ceab4a503fd5eba25a66028","100","No"
"0x02b5b0f839c9e18c1802f479d223f7f4888a2c21","4.40293734346206","No"
"0x02b6e8dffb11029962014c67da5a4846391fb7c6","100","No"
"0x02b931814ab70472ade9d506041be847de80e48b","400","No"
"0x02badbae0ff3a250fafa8885ca2a8c210c02f220","100","No"
"0x02bd4446d6cd972a2000ba6b7960b5e87e88266f","533.05540259437","No"
"0x02c036cc79d726400a03022c7081b55bd30d0773","100","No"
"0x02c0d734efda6a689375933d8eecc89ed94687a2","200","No"
"0x02c2ddf1570ee64a48a5a41662a31a9ab8448802","100","No"
"0x02c36b2fc6ef5d11b5c5e1384e424219d709c6a1","1822.844","No"
"0x02c4d83e3302bb2dbffc4144f71ef234b74ee1ef","100","No"
"0x02c4f4a127e285550a192ac77c715b6f2e641e99","200","No"
"0x02c545e7e16afbbe405fad98a8a5a9a9feece114","200","No"
"0x02cbfd9b3b0223bacdcf4fc0aecdc787b7f36a02","100","No"
"0x02ce5ada7287e7dd8855bbeb5dea71f7c0fb6830","200","No"
"0x02ceb8218de131bd8c6cafff473b799981b2b80d","200","No"
"0x02cee6ec11c9463e9a583c4c18c7f0150c72cb37","1.3104E-14","No"
"0x02d5f4d956c00b288899b7854685acd08f6e575a","348.756712285337","No"
"0x02dc609062cec24e12727a2fdc07220fa14716af","200","No"
"0x02dcc72caa265dc701d4197d7f64ee841e4b8004","100","No"
"0x02dd6122f61755a42f7101ec7a51651697162801","0.04155055","No"
"0x02ddb1482b1384ac31f687332d81ea78d3c7c6bf","100","No"
"0x02e015142468bc43e6c7a5ea7cd84b1e8e03420a","100","No"
"0x02e1073bc0106bfaa934bb3d2697db9abc84cd5c","100","No"
"0x02e3c902059fbe45b310a44f2eec1e66dcd459ec","350","No"
"0x02e476172287faf2fc42195aea85d72340ed1846","350","No"
"0x02e4ac227071b41f4f331b1dd5ea2de33aa67cff","1597.60023814033","No"
"0x02e748e9144f0fc2d933c7bcfbf61725df24d75d","100","No"
"0x02e89ba85367a0ef06ebe8d87b392a718df9d4ee","6394.43428439886","No"
"0x02ead056418a686917fb8fa71c9e2286063adfbf","250","No"
"0x02ebff7638044cfec2af88c655656ed06fa4b7d6","200","No"
"0x02eca8cc78b7d30c1ac5e16988ed2c8a9da658d6","200","No"
"0x02ede395eedd67a514ef940593a2778f3e42307c","100","No"
"0x02ee3d1d5eccbacfa63873b1898dd4c9ef3d46b3","50","No"
"0x02f124f8243c6bb4d7253e166284d7a7ecfa5d3a","94.2500000726796","No"
"0x02f3af7ae6b358a86141ac1f87653325d5f7b9de","100","No"
"0x02f593a1d286c54db17eba91b394ad6b61d50f84","200","No"
"0x02f8687fe1404287873b44889238bc6e590d1b5e","100","No"
"0x02fbadf4f6587885c7db75c65d13cf5fed2d246e","200","No"
"0x03010d1e14273c765e2caf6986399d90523bea62","100.02037564","No"
"0x030255cbaefb13da3a99c77051b5e98a00c97c80","100","No"
"0x0304864fcee28fe9b4e00b98630d5e8171a0494b","120.12516391","No"
"0x0304e6059c783a086736b45c05b55f7fd4dffcec","350","No"
"0x03062faa5666319724b278038ac29a41974a4679","0.0127008722162","No"
"0x0306a4ca8749c52256effffce09b5fd9943699ec","100.0172051","No"
"0x0307e5acaf7ad4a759bd358d9780d06f5aba0c1e","640.01675026","No"
"0x0307e8d0b146353a90010d3be998cbc6b0a37b98","100","No"
"0x0308715a44500e5a4003970e6d4fa18cd553bad3","100.01381854","No"
"0x030990b5dd3a63caffc2d986e2af63385a46d321","9.34368964523183","No"
"0x030e446b33fde544d70c9d223c07e6541d47243c","0.00743615677906","No"
"0x030f8cae1d34db972d8dcf3fcb4b52b0a65f66a9","20.37300305","No"
"0x031176dd6e97b2e5c88e8d33d12151da0c52b522","200","No"
"0x0311d081cd42fd45e72f353314d54b9b4089da12","100","No"
"0x03124e744ee5173840dd3b6a4c730235b946b105","100","No"
"0x0315153a24e55c5c4cd74dd7c670ae826068de30","100","No"
"0x0315aaa012337c0b7e5d86710b9f9d64921715ae","200","No"
"0x031693bd5674cb171b0f0d5975885901f41d3e02","66.19657156","No"
"0x03180215daa2759cbc86f2e487b25cca2883566d","50","No"
"0x031e1727196da3b0d77420b2ed78e98004cf3a0e","100","No"
"0x031e870d9f8693d31dca47993ba34c134497af25","100.04339415","No"
"0x031ee214a5fa498ad18b3da1ed08275c049c9943","100.10156271","No"
"0x0321a9e269dedd1c80e065fbdc04ef0b7def28fe","200","No"
"0x0322a7b5db7957ba1be8a500dc49fe69598dda34","200","No"
"0x03238b674f0cffd8486c77faa5d612d0e4623746","108.87635232","No"
"0x032739395eeca7fa320c8aed38530bac6175151d","100","No"
"0x0328dc6806aefcf6e720c747d1fa9ed128665d58","100","No"
"0x0329e660e19f56c826ddc98b68ce5b6707bd2aea","100","No"
"0x032c3f8c62b1c928e73859ec651656f911297ba5","200","No"
"0x032d0bae3ffdafdede741fedac468633494452a5","1035","No"
"0x033403b9620e3e142f18ddae2ae7cc64d9586d18","200","No"
"0x03343571a78de804f94982d70da8f393a453a216","100","No"
"0x033916dc96dcdf86ad419ba832859fbd6f9c5273","470","No"
"0x03394dbb24f21804a562e1b760f115bf6226313a","200","No"
"0x0339e75518aa19f2c111c7292bd4b9f992526bb4","1000","No"
"0x033a850a12ae1041a268003e60d09c77d110f555","100","No"
"0x033d0fbd7ca15fa9875fa0357b145975ea36063a","616.948708648409","No"
"0x033e194d5afce8c68848a6bf85839387b6ed5ff6","88.6408748216657","No"
"0x0345c928d7e412e6e698f1699d9b03b41feed52f","100","No"
"0x03476a65efd691bd32cda69ea320a5baddead777","200","No"
"0x0349c5c9cb518a7e7fe3bd65ed1b21fc12fa64aa","100","No"
"0x034bda303ed66fe003173e941016ba524d77a341","500","No"
"0x034ca0264c164d2511392c5d996e09b79cc51481","560","No"
"0x034e1f7a66b582b68e511b325ed0ccb71bb4bc12","200","No"
"0x034ef3febbb12e0173b8c1fb52f6a23c47801a51","200","No"
"0x03502752a7879bd4ee4456526af46d331fc5958b","291.24729984","No"
"0x0351e99d464cbb642757f2dd932adff3efbd197c","200","No"
"0x035514ca6082906fedad1d931f41d37ce4450ba6","556.977085866876","No"
"0x0355480702824e863862f88e5db0d987a69a6e68","1875.54319999","No"
"0x0356bb779b59ed0b59f03af325df4d643c6f993a","100","No"
"0x0356f06f0a7c77bf7c1dc546c706a7483f931b65","221.903715323462","No"
"0x035bcdf369f730f1d95648aad530dd5e3bc1efe9","200","No"
"0x035ce7cdacac02f98670c882f6cd4fad737949ac","200","No"
"0x035ff2bea687ab42f4de4650d9724380c2e80b61","1100","No"
"0x0360fbe04f44d10d5f351ab508164b726981fa44","100","No"
"0x036126b26dae353ef14c8d610f008b02f5734a88","100.10160635","No"
"0x03646668b278527b780fc2c2736f02b8741a1087","100","No"
"0x0364c813c06163be72b7d69c88b5691659c433d7","100","No"
"0x03656f98f3002ee614b4bfcf299b58eb946acdb7","1125.50232279361","No"
"0x03671012b11bb8e698777da35bfc1a395d26f8ad","100","No"
"0x036967ae228fe9edbe48181ab75cc1a21b4170c4","27.36460421","No"
"0x03740d9e1c042fc41e995e59da9ca953d3d68fd9","200","No"
"0x0374e7675584fba78c59bd31c527d1054f0b97ec","200","No"
"0x037555138d87bd2507020ae4d53c7e041b91bd57","105","No"
"0x0375833bc5ac6a8f44de278bba8666ea372d9642","3.10893919998E-07","No"
"0x03759ff7da5fdba7465f1107d12d8fee021fd629","200","No"
"0x03794cbb86243fbac65f365c4b0694b8342a5acb","100","No"
"0x0379c4b1309137b39d5ea9dc69866d11180cadeb","100","No"
"0x037b22bd2ed3df1e5bb8fbf7faa2feac9dda22b0","560","No"
"0x037c5d41a5ba1c560a1e4d81c6e23e2a0c4bb9b5","100","No"
"0x037df371211c020f7de1512429b3f979b7a76708","13512.0366","No"
"0x037e880072d0c27358e3e754f328e0469c7f3a72","100","No"
"0x03810d802bbae4a43bd450732b5dd11963a86260","750","No"
"0x03854d48e3bfe1b7a9a20883e32f50a4dc1a338c","10","No"
"0x0387536b29c1b72c7c20333bd44039b1a12609e5","100","No"
"0x038d08c308f6c83d8dc41dcf378417ee320ac43e","100","No"
"0x038d54906063181c03eab978549cf4b562288510","13.2849936777895","No"
"0x038daadd86d512bee6036dc6e87d17bd12bd57ea","100","No"
"0x038f047f404f05e6a4236b551a3fbb0d81023d61","200","No"
"0x039026f5296911c4d005f4097e6252b643f8ef91","100","No"
"0x0393a9141761c49d6e2882516552f88a4a98e34a","100.00922149","No"
"0x03957bf045e6e31b08556cf3fa339399fc926ae7","100","No"
"0x0396dd6acc42ce2f0733e2e6fed7cd157ec930c1","200","No"
"0x0397572384336185c7baac69e0d764af436c2e1a","100","No"
"0x03997089c3c6b7ec57af285713823d38c8eb3ef2","100","No"
"0x039bdd40fd4da9c9fcea5a124875ec048ecff2ff","150","No"
"0x039e1b33985331d9f0dbb1c21be2ffbccb4b59f3","100","No"
"0x039e90b9ad6dd08ad6ac63e7751a39e8da844df2","200","No"
"0x03a0beb752ad2e02b19a6ba49813cce11028b9f4","100","No"
"0x03a31f253d480a018fa707f813c4508f5cb508f0","200","No"
"0x03a32cb287ad9c4b0ef334a480fe88f8eb73c066","750","No"
"0x03a41d8de7a10e90052cbf60e5eac2c1c03204f5","22.8099607717866","No"
"0x03a55550d811a71bc0ab7a5c0967bbef603bf9d9","100","No"
"0x03a69db04c7106bfc28e25222984ec6937dbf084","100","No"
"0x03a6bfb5c4af3d04de62e4896b76662ae9afa87d","200","No"
"0x03a7827d56238037c4d34024bbdf703dfb655032","300.45970693","No"
"0x03aa9928aedbab28ff0e3548c8ebaf3d4dbfea43","100","No"
"0x03aaf1112116c4228ba886a18462146548bb5c14","0.00436898100855","No"
"0x03adb56883adce8c1fada248a633982b7f8b8f1d","1015.76436671597","No"
"0x03af4547b8d5c2e0ca053a6c81fc3af0ba682736","538.22412396","No"
"0x03b071c84762a9edd018eacd03afa03494ef2d2d","100","No"
"0x03b14880a01b29c178ebbe416d7d8059941a72e8","100","No"
"0x03b311d576b6ca678e355cba863411b713d67ae1","560","No"
"0x03b31e332f7b184ef43cd7b0825ebac9e4587dc2","100","No"
"0x03b53a2e2ae6346902de2d3b4777285e35f26150","100","No"
"0x03b557993a2930419771712671a090f746229116","100.08146779","No"
"0x03b9da9b03be71779a5980f33ee520891bd94297","200","No"
"0x03ba84b8216849cc22421e25da64f9b5064fc89e","200","No"
"0x03bb98bb7d056dd51de33fd7e331c4e823925a9e","293.77601788","No"
"0x03bf237fca0bdbc4c92e2e238176a83e22ca946a","550","No"
"0x03c15e521a31effa00ba2fa152da7c32eb50a38f","0.00239228546436","No"
"0x03c43bcfc5fb4f349d220c4ae123e1c73221c5e8","100","No"
"0x03c5da8a08f26375e951fb0abf5520e336e1d09a","100","No"
"0x03c7366792eb86e006c256aba7279c2d978f9945","102.22285399","No"
"0x03cae13d9938bbad86a62acc2a6dc11b788ea6ec","100","No"
"0x03cc09b55a907d29f296fd940111f6c0732da740","200","No"
"0x03cf6ff502720e7bdbb45695309471310d9ee141","100","No"
"0x03d0be93b4c88c04d04859cec391ac1292f92b91","29943.1033795999","No"
"0x03d3a968890ecf39fdea32a743a076f967f4f91b","100","No"
"0x03d3f6eb7341b2e0181eec1ef6db05a14928e89c","0.568787913763001","No"
"0x03d43fa6a22b31b32542c4fa61fa42ec7192ae13","750","No"
"0x03d62a8f25a5e16768f331213f7d63807ff88ae9","100","No"
"0x03d677c225a8317e71960c3df7992ba79a1de498","200","No"
"0x03d9a83937fb079d4947cade1679b42ad4fe1123","100.00128723","No"
"0x03dba2e3586fc33e37b7c28798ed1a295960dc20","399.45829113","No"
"0x03dbc544b413682269225bf2b676d30f31196895","786.574605407466","No"
"0x03dc60f5633c8e002d2d3fa054933cc90bf34ad3","100","No"
"0x03de875da444e8dc117fe8214a07697dccf32d43","7.9356627836311","No"
"0x03dfd165a7a1721a061665fa8ec74ce8996626dd","100","No"
"0x03e4033a7eeacb0de9eae235f1a454b2f06dd95c","200","No"
"0x03e6465db382c26089b3de4ef8c337b16cc6ce05","28.2778260242118","No"
"0x03e78323c11d49c390645585b3c3a97108fd717a","200","No"
"0x03e7991c33ff95e7221a84223c82342b59c7a337","110","No"
"0x03e9381b9be56de10b853d6b7f208dee1ab9f740","360","No"
"0x03eafcd63ce01e51fd20d244eeb69684815c2601","200","No"
"0x03edd0ac7e5071136225dc8eb47156b23e5afe0c","100.21188902","No"
"0x03ee3e38aee7a7efee2745d7608212ca421ba55f","100","No"
"0x03eeb067afb6a0b776b5c1c8e65b0d254e178ca8","351.47539852","No"
"0x03ef7f1ffafa5d1e9f44878bd28a545f0c23ec98","100","No"
"0x03f0df6b382e27aea82660b1100c138adcf2463f","900","No"
"0x03f1ec9e7df623c4bb2cd90765aa0b73b1bc503e","550.06663385","No"
"0x03f839cc7d2da30948bc99ad4551c8649e0a8499","105","No"
"0x03fbcc1404c6f9d8f991c118b553d180b67fb69d","100","No"
"0x04020cfbe3e9df8b89aa0d96b34614676af193ae","200","No"
"0x0402c3407dcbd476c3d2bbd80d1b375144baf4a2","200","No"
"0x0406d3e59eac4fbf2d861301a957ac427dc5031b","1558.90932751966","No"
"0x040bfa96615fceed61e68223fef17b72ec0197ff","200","No"
"0x040d54765e138f0e86e616c1b2975c9162c09771","100","No"
"0x0410a44d8d5691fe748e7307fa2ca4f83351c379","33.29100894","No"
"0x0412747d2a630aba05cd0568369ed0fcfa779aaa","200","No"
"0x0412b331db0dea69cc8999929949c17234c5c21d","250","No"
"0x0414aee53ffca84cf6868bd3de5ca3ba0f13823b","100","No"
"0x0414cb73bcb472117e722dbc7e2ff838c45fc5fd","200","No"
